Time Stamp,ID,Extended,Dir,Bus,DLC,D0,D1,D2,D3,D4,D5,D6,D7
104729,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
104731,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104733,B5,FALSE,Rx,0,8,5,3,80,0,8,30,1F,74
104735,1B4,FALSE,Rx,0,8,0,D0,E0,F5,0,30,FC,8A
104737,A8,FALSE,Rx,0,8,75,A9,1,A0,1,0F,0F,62
104739,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104741,150,FALSE,Rx,0,8,D1,0C,93,0,0,0,0,E0
104743,153,FALSE,Rx,0,7,65,0C,DA,7,80,DA,C7,
104745,BF,FALSE,Rx,0,5,8C,0C,FF,FF,C0,,,
104747,A8,FALSE,Rx,0,8,76,AA,1,A0,1,0F,0F,62
104749,B6,FALSE,Rx,0,5,0A,0A,80,0,C8,,,
104752,E1,FALSE,Rx,0,6,A4,FA,FF,33,73,21,,
104755,A8,FALSE,Rx,0,8,77,AB,1,A0,1,0F,0F,62
104756,AA,FALSE,Rx,0,8,19,5B,1,0,70,0D,80,14
104758,B4,FALSE,Rx,0,8,32,0D,0,0,7D,0,F0,2
104760,B5,FALSE,Rx,0,8,7,5,80,0,8,30,1F,74
104762,150,FALSE,Rx,0,8,D2,0D,93,0,0,0,0,E0
104765,BA,FALSE,Rx,0,8,5,FF,3F,0,0,78,A9,CF
104767,153,FALSE,Rx,0,7,66,0D,DA,7,80,DA,C7,
104769,AC,FALSE,Rx,0,8,A5,FD,FF,FF,0,7D,0,7D
104771,B6,FALSE,Rx,0,5,0B,0B,80,0,C8,,,
104774,A8,FALSE,Rx,0,8,79,AD,1,A0,1,0F,0F,62
104775,AA,FALSE,Rx,0,8,25,6D,1,0,6A,0D,80,14
104777,B4,FALSE,Rx,0,8,33,0E,0,0,7D,0,F0,2
104779,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104781,150,FALSE,Rx,0,8,D3,0E,93,0,0,0,0,E0
104783,D5,FALSE,Rx,0,6,39,0E,64,FF,FF,F0,,
104785,BA,FALSE,Rx,0,8,5,FF,3F,0,0,79,AA,CF
104787,153,FALSE,Rx,0,7,67,0E,DA,7,80,DA,C7,
104789,4A1,FALSE,Rx,0,8,29,42,FC,1,FF,FF,FF,FF
104791,E1,FALSE,Rx,0,6,A1,FC,FF,2E,73,21,,
104793,B5,FALSE,Rx,0,8,0A,8,80,0,8,30,1F,74
104796,A8,FALSE,Rx,0,8,4C,90,1,90,1,0F,0F,62
104798,AA,FALSE,Rx,0,8,18,60,1,0,6A,0D,80,14
104801,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104803,BA,FALSE,Rx,0,8,5,FF,3F,0,0,7A,AB,CF
104805,153,FALSE,Rx,0,7,59,0,DA,7,80,DA,C7,
104807,A8,FALSE,Rx,0,8,4D,91,1,90,1,0F,0F,62
104809,B5,FALSE,Rx,0,8,0B,9,80,0,8,30,1F,74
104811,B6,FALSE,Rx,0,5,0D,0D,80,0,C8,,,
104814,A8,FALSE,Rx,0,8,AE,C2,1,C0,1,0F,0F,62
104815,AA,FALSE,Rx,0,8,0C,62,1,0,5C,0D,80,14
104817,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
104819,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104821,B5,FALSE,Rx,0,8,0C,0A,80,0,8,30,1F,74
104823,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
104825,130,FALSE,Rx,0,5,45,42,21,8F,1,,,
104827,153,FALSE,Rx,0,7,5A,1,DA,7,80,DA,C7,
104829,B6,FALSE,Rx,0,5,0E,0E,80,0,C8,,,
104831,E1,FALSE,Rx,0,6,A7,FE,FF,32,73,21,,
104833,B5,FALSE,Rx,0,8,0D,0B,80,0,8,30,1F,74
104835,1B4,FALSE,Rx,0,8,0,D0,E0,F6,0,30,FC,8B
104838,A8,FALSE,Rx,0,8,F0,E4,1,E0,1,0F,0F,62
104840,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104842,1A2,FALSE,Rx,0,8,88,17,0,DF,D0,7,C0,BB
104844,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
104846,B5,FALSE,Rx,0,8,0E,0C,80,0,8,30,1F,74
104849,A9,FALSE,Rx,0,8,1,2,B0,9F,0E,16,E0,1
104851,15C,FALSE,Rx,0,8,FF,FD,FF,FF,FF,FF,A4,FF
104853,1A6,FALSE,Rx,0,8,84,4B,EC,4B,B2,4B,50,FC
104855,A8,FALSE,Rx,0,8,B2,C6,1,C0,1,0F,0F,62
104857,AA,FALSE,Rx,0,8,22,76,1,0,5E,0D,80,14
104859,B5,FALSE,Rx,0,8,0F,0D,80,0,8,30,1F,74
104862,1.00E+01,FALSE,Rx,0,6,DC,F9,0,FF,FF,FF,,
104863,150,FALSE,Rx,0,8,C8,3,93,0,0,0,0,E0
104866,153,FALSE,Rx,0,7,5C,3,DA,7,80,DA,C7,
104867,A8,FALSE,Rx,0,8,B3,C7,1,C0,1,0F,0F,62
104870,B6,FALSE,Rx,0,5,0,1,80,0,C8,,,
104871,19E,FALSE,Rx,0,8,0,E0,0F,FC,FF,41,22,EF
104874,A8,FALSE,Rx,0,8,B4,C8,1,C0,1,0F,0F,62
104876,AA,FALSE,Rx,0,8,16,68,1,0,60,0D,80,14
104878,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
104881,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104883,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
104885,B5,FALSE,Rx,0,8,2,0,80,0,8,30,1F,74
104887,153,FALSE,Rx,0,7,5D,4,DA,7,80,DA,C7,
104889,BF,FALSE,Rx,0,5,84,4,FF,FF,C0,,,
104891,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104894,B5,FALSE,Rx,0,8,3,1,80,0,8,30,1F,74
104895,BA,FALSE,Rx,0,8,5,FF,3F,0,0,70,A1,CF
104897,1A2,FALSE,Rx,0,8,82,17,0,1F,D0,7,C0,F4
104899,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104901,150,FALSE,Rx,0,8,CA,5,93,0,0,0,0,E0
104904,D5,FALSE,Rx,0,6,30,5,64,FF,FF,F0,,
104905,153,FALSE,Rx,0,7,5E,5,DA,7,80,DA,C7,
104907,A8,FALSE,Rx,0,8,17,7B,1,70,1,0F,0F,62
104910,B5,FALSE,Rx,0,8,4,2,80,0,8,30,1F,74
104912,19E,FALSE,Rx,0,8,0,E0,0F,FC,FF,41,22,EF
104914,BA,FALSE,Rx,0,8,5,FF,3F,0,0,71,A2,CF
104916,1A2,FALSE,Rx,0,8,80,17,0,2F,D0,7,C0,2
104918,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
104920,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104923,153,FALSE,Rx,0,7,5F,6,DA,7,80,DA,C7,
104925,BF,FALSE,Rx,0,5,86,6,FF,FF,C0,,,
104927,A8,FALSE,Rx,0,8,D9,DD,1,D0,1,0F,0F,62
104929,B6,FALSE,Rx,0,5,4,4,80,0,C8,,,
104931,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104933,B5,FALSE,Rx,0,8,6,4,80,0,8,30,1F,74
104935,1B4,FALSE,Rx,0,8,0,D0,E0,F7,0,30,FC,8C
104937,A8,FALSE,Rx,0,8,3B,0E,2,0,2,0F,0F,62
104939,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104941,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
104943,D5,FALSE,Rx,0,6,32,7,64,FF,FF,F0,,
104945,B5,FALSE,Rx,0,8,7,5,80,0,8,30,1F,74
104947,153,FALSE,Rx,0,7,60,7,DA,7,80,DA,C7,
104949,15C,FALSE,Rx,0,8,0,FE,FF,FF,FF,FF,A4,FF
104951,E1,FALSE,Rx,0,6,98,F5,FF,2C,73,21,,
104953,BA,FALSE,Rx,0,8,5,FF,3F,0,0,73,A4,CF
104956,A8,FALSE,Rx,0,8,ED,E1,1,E0,1,0F,0F,62
104958,AA,FALSE,Rx,0,8,15,81,1,0,46,0D,80,14
104960,B5,FALSE,Rx,0,8,8,6,80,0,8,30,1F,74
104962,150,FALSE,Rx,0,8,CD,8,93,0,0,0,0,E0
104964,480,FALSE,Rx,0,8,12,42,FE,1,FF,FF,FF,FF
104967,153,FALSE,Rx,0,7,61,8,DA,7,80,DA,C7,
104969,BF,FALSE,Rx,0,5,88,8,FF,FF,C0,,,
104971,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104973,BA,FALSE,Rx,0,8,5,FF,3F,0,0,74,A5,CF
104975,A8,FALSE,Rx,0,8,EF,E3,1,E0,1,0F,0F,62
104977,AA,FALSE,Rx,0,8,17,83,1,0,46,0D,80,14
104979,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
104981,150,FALSE,Rx,0,8,CE,9,93,0,0,0,0,E0
104984,B5,FALSE,Rx,0,8,0A,8,80,0,8,30,1F,74
104986,153,FALSE,Rx,0,7,62,9,DA,7,80,DA,C7,
104988,A8,FALSE,Rx,0,8,F0,E4,1,E0,1,0F,0F,62
104990,B6,FALSE,Rx,0,5,7,7,80,0,C8,,,
104992,19E,FALSE,Rx,0,8,0,E0,0F,FC,FF,41,22,EF
104994,B5,FALSE,Rx,0,8,0B,9,80,0,8,30,1F,74
104996,3EF,FALSE,Rx,0,2,22,78,,,,,,
104997,AA,FALSE,Rx,0,8,33,85,1,0,60,0D,80,14
104999,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105001,150,FALSE,Rx,0,8,CF,0A,93,0,0,0,0,E0
105003,D5,FALSE,Rx,0,6,35,0A,64,FF,FF,F0,,
105005,153,FALSE,Rx,0,7,63,0A,DA,7,80,DA,C7,
105008,BF,FALSE,Rx,0,5,8A,0A,FF,FF,C0,,,
105010,B5,FALSE,Rx,0,8,0C,0A,80,0,8,30,1F,74
105012,19E,FALSE,Rx,0,8,0,E0,0F,FC,FF,41,22,EF
105014,A8,FALSE,Rx,0,8,F3,E7,1,E0,1,0F,0F,62
105016,AA,FALSE,Rx,0,8,1B,67,1,0,66,0D,80,14
105018,B4,FALSE,Rx,0,8,30,0B,0,0,7D,0,F0,2
105021,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105023,B5,FALSE,Rx,0,8,0D,0B,80,0,8,30,1F,74
105025,130,FALSE,Rx,0,5,45,42,21,8F,23,,,
105026,153,FALSE,Rx,0,7,64,0B,DA,7,80,DA,C7,
105028,BA,FALSE,Rx,0,8,5,FF,3F,0,0,77,A8,CF
105031,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
105032,B5,FALSE,Rx,0,8,0E,0C,80,0,8,30,1F,74
105034,1B4,FALSE,Rx,0,8,0,D0,E0,F8,0,30,FC,8D
105037,A8,FALSE,Rx,0,8,55,99,1,90,1,0F,0F,62
105039,1D0,FALSE,Rx,0,8,96,98,65,C6,6,C7,3D,AA
105041,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105043,2F6,FALSE,Rx,0,2,0,F5,,,,,,
105044,B5,FALSE,Rx,0,8,0F,0D,80,0,8,30,1F,74
105046,BA,FALSE,Rx,0,8,5,FF,3F,0,0,78,A9,CF
105048,AA,FALSE,Rx,0,8,1E,6A,1,0,66,0D,80,14
105051,B6,FALSE,Rx,0,5,0A,0A,80,0,C8,,,
105053,374,FALSE,Rx,0,5,FA,0,FA,FD,FC,,,
105055,A8,FALSE,Rx,0,8,57,9B,1,90,1,0F,0F,62
105057,AA,FALSE,Rx,0,8,1F,6B,1,0,66,0D,80,14
105059,B5,FALSE,Rx,0,8,10,0E,80,0,8,30,1F,74
105061,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105063,1.00E+01,FALSE,Rx,0,6,DD,FA,0,FF,FF,FF,,
105065,BA,FALSE,Rx,0,8,5,FF,3F,0,0,79,AA,CF
105067,153,FALSE,Rx,0,7,66,0D,DA,7,80,DA,C7,
105069,492,FALSE,Rx,0,8,18,42,FF,FF,FF,FF,FF,FF
105071,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105074,A8,FALSE,Rx,0,8,99,BD,1,B0,1,0F,0F,62
105076,AA,FALSE,Rx,0,8,21,6D,1,0,66,0D,80,14
105078,B4,FALSE,Rx,0,8,33,0E,0,0,7D,0,F0,2
105080,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105082,D5,FALSE,Rx,0,6,39,0E,64,FF,FF,F0,,
105084,B5,FALSE,Rx,0,8,3,1,80,0,8,30,1F,74
105086,A8,FALSE,Rx,0,8,9A,BE,1,B0,1,0F,0F,62
105088,A9,FALSE,Rx,0,8,B4,0E,AD,7F,0E,10,B0,1
105090,B6,FALSE,Rx,0,5,0C,0C,80,0,C8,,,
105092,194,FALSE,Rx,0,4,F2,F5,0,FC,,,,
105094,B5,FALSE,Rx,0,8,4,2,80,0,8,30,1F,74
105096,A8,FALSE,Rx,0,8,8C,B0,1,B0,1,0F,0F,62
105099,AA,FALSE,Rx,0,8,12,60,1,0,64,0D,80,14
105101,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105103,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
105105,153,FALSE,Rx,0,7,59,0,DA,7,80,DA,C7,
105107,A8,FALSE,Rx,0,8,8D,B1,1,B0,1,0F,0F,62
105109,BF,FALSE,Rx,0,5,80,0,FF,FF,C0,,,
105111,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105114,A8,FALSE,Rx,0,8,8E,B2,1,B0,1,0F,0F,62
105115,AA,FALSE,Rx,0,8,14,62,1,0,64,0D,80,14
105117,B4,FALSE,Rx,0,8,26,1,0,0,7D,0,F0,2
105119,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105121,B5,FALSE,Rx,0,8,6,4,80,0,8,30,1F,74
105123,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
105125,130,FALSE,Rx,0,5,45,42,21,8F,34,,,
105127,153,FALSE,Rx,0,7,5A,1,DA,7,80,DA,C7,
105129,15C,FALSE,Rx,0,8,F3,F1,FF,FF,FF,FF,A4,FF
105131,E1,FALSE,Rx,0,6,9A,FE,FF,25,73,21,,
105133,B5,FALSE,Rx,0,8,7,5,80,0,8,30,1F,74
105136,A8,FALSE,Rx,0,8,90,B4,1,B0,1,0F,0F,62
105138,AA,FALSE,Rx,0,8,34,64,1,0,82,0D,80,14
105141,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105143,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
105145,B5,FALSE,Rx,0,8,8,6,80,0,8,30,1F,74
105147,BF,FALSE,Rx,0,5,82,2,FF,FF,C0,,,
105149,AC,FALSE,Rx,0,8,9A,F2,FF,FF,0,7D,0,7D
105151,B6,FALSE,Rx,0,5,FF,0,80,0,C8,,,
105152,1A6,FALSE,Rx,0,8,84,4B,EC,4B,B2,4B,0,F1
105155,A8,FALSE,Rx,0,8,92,B6,1,B0,1,0F,0F,62
105157,AA,FALSE,Rx,0,8,34,56,1,0,90,0D,80,14
105159,B5,FALSE,Rx,0,8,9,7,80,0,8,30,1F,74
105161,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105163,150,FALSE,Rx,0,8,C8,3,93,0,0,0,0,E0
105165,498,FALSE,Rx,0,8,1C,42,FC,FF,FF,FF,FF,FF
105167,153,FALSE,Rx,0,7,5C,3,DA,7,80,DA,C7,
105169,B6,FALSE,Rx,0,5,0,1,80,0,C8,,,
105171,19E,FALSE,Rx,0,8,0,E0,1F,FC,FF,41,23,0
105174,A8,FALSE,Rx,0,8,54,98,1,90,1,0F,0F,62
105175,AA,FALSE,Rx,0,8,36,58,1,0,90,0D,80,14
105177,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
105181,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105183,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
105185,B5,FALSE,Rx,0,8,0B,9,80,0,8,30,1F,74
105187,153,FALSE,Rx,0,7,5D,4,DA,7,80,DA,C7,
105189,AC,FALSE,Rx,0,8,9C,F4,FF,FF,0,7D,0,7D
105191,B6,FALSE,Rx,0,5,2,2,80,0,C8,,,
105194,B5,FALSE,Rx,0,8,0C,0A,80,0,8,30,1F,74
105195,A8,FALSE,Rx,0,8,56,9A,1,90,1,0F,0F,62
105197,AA,FALSE,Rx,0,8,2C,4A,1,0,94,0D,80,14
105199,1A2,FALSE,Rx,0,8,2,18,0,2F,D0,7,C0,85
105201,150,FALSE,Rx,0,8,CA,5,93,0,0,0,0,E0
105204,D5,FALSE,Rx,0,6,30,5,64,FF,FF,F0,,
105205,153,FALSE,Rx,0,7,5E,5,DA,7,80,DA,C7,
105207,A8,FALSE,Rx,0,8,37,8B,1,80,1,0F,0F,62
105210,B5,FALSE,Rx,0,8,0D,0B,80,0,8,30,1F,74
105212,19E,FALSE,Rx,0,8,0,E0,1F,FC,FF,41,23,0
105214,BA,FALSE,Rx,0,8,5,FF,3F,0,0,72,A3,CF
105216,1A2,FALSE,Rx,0,8,0E,18,0,3F,D0,7,C0,A1
105218,B4,FALSE,Rx,0,8,2B,6,0,0,7D,0,F0,2
105220,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105223,150,FALSE,Rx,0,8,CB,6,93,0,0,0,0,E0
105225,130,FALSE,Rx,0,5,45,42,21,8F,45,,,
105227,153,FALSE,Rx,0,7,5F,6,DA,7,80,DA,C7,
105229,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105231,B6,FALSE,Rx,0,5,4,4,80,0,C8,,,
105233,B5,FALSE,Rx,0,8,0F,0D,80,0,8,30,1F,74
105235,1B4,FALSE,Rx,0,8,0,D0,E0,FA,0,30,FC,8F
105237,A8,FALSE,Rx,0,8,3A,8E,1,80,1,0F,0F,62
105239,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105241,150,FALSE,Rx,0,8,CC,7,93,0,0,0,0,E0
105243,D5,FALSE,Rx,0,6,32,7,64,FF,FF,F0,,
105245,B5,FALSE,Rx,0,8,10,0E,80,0,8,30,1F,74
105247,153,FALSE,Rx,0,7,60,7,DA,7,80,DA,C7,
105249,B6,FALSE,Rx,0,5,5,5,80,0,C8,,,
105251,19E,FALSE,Rx,0,8,0,E0,1F,FC,FF,41,23,0
105253,BA,FALSE,Rx,0,8,5,FF,3F,0,0,74,A5,CF
105255,A8,FALSE,Rx,0,8,4D,91,1,90,1,0F,0F,62
105257,AA,FALSE,Rx,0,8,41,41,1,0,B2,0D,80,14
105260,B5,FALSE,Rx,0,8,3,0,80,0,8,30,20,74
105262,1.00E+01,FALSE,Rx,0,6,DE,FB,0,FF,FF,FF,,
105265,153,FALSE,Rx,0,7,61,8,DA,7,80,DA,C7,
105267,A8,FALSE,Rx,0,8,0E,72,1,70,1,0F,0F,62
105269,AA,FALSE,Rx,0,8,42,42,1,0,B2,0D,80,14
105271,B6,FALSE,Rx,0,5,6,6,80,0,C8,,,
105273,B5,FALSE,Rx,0,8,4,1,80,0,8,30,20,74
105275,A8,FALSE,Rx,0,8,EE,63,1,60,1,0F,0F,62
105277,AA,FALSE,Rx,0,8,43,43,1,0,B2,0D,80,14
105279,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105281,150,FALSE,Rx,0,8,CE,9,93,0,0,0,0,E0
105283,193,FALSE,Rx,0,8,52,FE,FC,1,F8,28,0,0
105285,153,FALSE,Rx,0,7,62,9,DA,7,80,DA,C7,
105287,A8,FALSE,Rx,0,8,CF,54,1,50,1,0F,0F,62
105290,B6,FALSE,Rx,0,5,7,7,80,0,C8,,,
105291,CE,FALSE,Rx,0,8,0,0,0,0,0,0,0,0
105293,B5,FALSE,Rx,0,8,6,3,80,0,8,30,20,74
105296,A8,FALSE,Rx,0,8,D0,55,1,50,1,0F,0F,62
105298,AA,FALSE,Rx,0,8,35,35,1,0,B2,0D,80,14
105300,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105302,150,FALSE,Rx,0,8,CF,0A,93,0,0,0,0,E0
105304,153,FALSE,Rx,0,7,63,0A,DA,7,80,DA,C7,
105307,A8,FALSE,Rx,0,8,B2,C6,1,C0,1,0F,0F,62
105309,AC,FALSE,Rx,0,8,A2,FA,FF,FF,0,7D,0,7D
105311,BA,FALSE,Rx,0,8,5,FF,3F,0,0,77,A8,CF
105314,A8,FALSE,Rx,0,8,B3,C7,1,C0,1,0F,0F,62
105316,AA,FALSE,Rx,0,8,37,37,1,0,B2,0D,80,14
105318,B4,FALSE,Rx,0,8,30,0B,0,0,7D,0,F0,2
105320,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105322,B5,FALSE,Rx,0,8,8,5,80,0,8,30,20,74
105324,D5,FALSE,Rx,0,6,36,0B,64,FF,FF,F0,,
105326,130,FALSE,Rx,0,5,45,42,21,8F,56,,,
105328,A9,FALSE,Rx,0,8,4E,0B,B4,FF,0E,15,C0,1
105330,B6,FALSE,Rx,0,5,9,9,80,0,C8,,,
105331,E1,FALSE,Rx,0,6,7D,F9,FF,0D,73,21,,
105333,B5,FALSE,Rx,0,8,9,6,80,0,8,30,20,74
105335,A8,FALSE,Rx,0,8,76,A9,1,A1,1,0F,0F,62
105338,AA,FALSE,Rx,0,8,1F,39,1,0,98,0D,80,14
105340,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105342,150,FALSE,Rx,0,8,D1,0C,93,0,0,0,0,E0
105344,B5,FALSE,Rx,0,8,0A,7,80,0,8,30,20,74
105346,BA,FALSE,Rx,0,8,5,FF,3F,0,0,79,AA,CF
105348,AA,FALSE,Rx,0,8,30,4A,1,0,98,0D,80,14
105351,B6,FALSE,Rx,0,5,0A,0A,80,0,C8,,,
105354,A8,FALSE,Rx,0,8,98,BB,1,B1,1,0F,0F,62
105355,AA,FALSE,Rx,0,8,41,5B,1,0,98,0D,80,14
105357,B4,FALSE,Rx,0,8,32,0D,0,0,7D,0,F0,2
105359,B5,FALSE,Rx,0,8,0B,8,80,0,8,30,20,74
105362,150,FALSE,Rx,0,8,D2,0D,93,0,0,0,0,E0
105364,D5,FALSE,Rx,0,6,38,0D,64,FF,FF,F0,,
105366,BA,FALSE,Rx,0,8,5,FF,3F,0,0,7A,AB,CF
105368,153,FALSE,Rx,0,7,66,0D,DA,7,80,DA,C7,
105370,B6,FALSE,Rx,0,5,0B,0B,80,0,C8,,,
105371,19E,FALSE,Rx,0,8,0,E0,2F,FC,FF,41,23,11
105374,A8,FALSE,Rx,0,8,9A,BD,1,B1,1,0F,0F,62
105376,AA,FALSE,Rx,0,8,31,5D,1,0,86,0D,80,14
105378,B4,FALSE,Rx,0,8,33,0E,0,0,7D,0,F0,2
105380,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105382,150,FALSE,Rx,0,8,D3,0E,93,0,0,0,0,E0
105384,B5,FALSE,Rx,0,8,0D,0A,80,0,8,30,20,74
105386,153,FALSE,Rx,0,7,67,0E,DA,7,80,DA,C7,
105388,AC,FALSE,Rx,0,8,A6,FE,FF,FF,0,7D,0,7D
105390,B6,FALSE,Rx,0,5,0C,0C,80,0,C8,,,
105394,B5,FALSE,Rx,0,8,0E,0B,80,0,8,30,20,74
105395,A8,FALSE,Rx,0,8,8D,B0,1,B1,1,0F,0F,62
105397,AA,FALSE,Rx,0,8,40,60,1,0,92,0D,80,14
105400,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105402,150,FALSE,Rx,0,8,C5,0,93,0,0,0,0,E0
105404,BA,FALSE,Rx,0,8,5,FF,3F,0,0,7C,AD,CF
105406,153,FALSE,Rx,0,7,59,0,DA,7,80,DA,C7,
105408,A8,FALSE,Rx,0,8,8E,B1,1,B1,1,0F,0F,62
105410,B5,FALSE,Rx,0,8,0E,0C,80,0,8,30,1F,74
105412,1A0,FALSE,Rx,0,8,0,80,0,60,FF,FD,DF,60
105414,A8,FALSE,Rx,0,8,6F,A2,1,A1,1,0F,0F,62
105417,AA,FALSE,Rx,0,8,42,62,1,0,92,0D,80,14
105419,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105421,B5,FALSE,Rx,0,8,0F,0D,80,0,8,30,1F,74
105423,150,FALSE,Rx,0,8,C6,1,93,0,0,0,0,E0
105425,130,FALSE,Rx,0,5,45,42,21,8F,77,,,
105427,153,FALSE,Rx,0,7,5A,1,DA,7,80,DA,C7,
105429,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105431,B6,FALSE,Rx,0,5,0E,0E,80,0,C8,,,
105432,B5,FALSE,Rx,0,8,10,0E,80,0,8,30,1F,74
105435,1B4,FALSE,Rx,0,8,0,D0,E0,FC,0,30,FC,91
105438,A8,FALSE,Rx,0,8,71,A4,1,A1,1,0F,0F,62
105440,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105442,BA,FALSE,Rx,0,8,5,FF,3F,0,0,6F,A0,CF
105444,150,FALSE,Rx,0,8,C7,2,93,0,0,0,0,E0
105446,B5,FALSE,Rx,0,8,2,0,80,0,8,30,1F,74
105448,A8,FALSE,Rx,0,8,72,A5,1,A1,1,0F,0F,62
105450,B6,FALSE,Rx,0,5,FF,0,80,0,C8,,,
105452,1A0,FALSE,Rx,0,8,0,80,0,90,FF,FD,0F,BF
105454,A8,FALSE,Rx,0,8,73,A6,1,A1,1,0F,0F,62
105456,AA,FALSE,Rx,0,8,3E,66,1,0,8A,0D,80,14
105459,B4,FALSE,Rx,0,8,28,3,0,0,7D,0,F0,2
105461,1A2,FALSE,Rx,0,8,ED,17,0,1F,D0,7,C0,60
105463,1.00E+01,FALSE,Rx,0,6,DF,FC,0,FF,FF,FF,,
105465,153,FALSE,Rx,0,7,5C,3,DA,7,80,DA,C7,
105467,A8,FALSE,Rx,0,8,74,A7,1,A1,1,0F,0F,62
105469,B6,FALSE,Rx,0,5,0,1,80,0,C8,,,
105471,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105473,A8,FALSE,Rx,0,8,75,A8,1,A1,1,0F,0F,62
105475,AA,FALSE,Rx,0,8,30,68,1,0,7A,0D,80,14
105478,B4,FALSE,Rx,0,8,29,4,0,0,7D,0,F0,2
105480,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105482,150,FALSE,Rx,0,8,C9,4,93,0,0,0,0,E0
105484,D5,FALSE,Rx,0,6,2F,4,64,FF,FF,F0,,
105486,193,FALSE,Rx,0,8,64,FE,FC,1,F8,28,0,0
105488,A8,FALSE,Rx,0,8,96,B9,1,B1,1,0F,0F,62
105490,15C,FALSE,Rx,0,8,F6,F4,FF,FF,FF,FF,A4,FF
105492,1A0,FALSE,Rx,0,8,0,80,0,A0,FF,1,20,E3
105495,B5,FALSE,Rx,0,8,6,4,80,0,8,30,1F,74
105497,A8,FALSE,Rx,0,8,97,BA,1,B1,1,0F,0F,62
105499,BA,FALSE,Rx,0,8,5,FF,3F,0,0,72,A3,CF
105501,C4,FALSE,Rx,0,7,48,1,FC,0,0,FF,F1,
105503,150,FALSE,Rx,0,8,CA,5,93,0,0,0,0,E0
105505,153,FALSE,Rx,0,7,5E,5,DA,7,80,DA,C7,
105507,A8,FALSE,Rx,0,8,18,7B,1,71,1,0F,0F,62
105509,B5,FALSE,Rx,0,8,7,5,80,0,8,30,1F,74
